u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
10302026133,2091852926,0,228474145,False,Phố Đội Cấn,secondary,True,28.464,2,"LINESTRING (105.8147906 21.0372696, 105.8145488 21.0373904)",,
10302026133,10302026132,0,1126640632,False,,footway,False,9.464,,"LINESTRING (105.8147906 21.0372696, 105.814829 21.0373468)",,
10302026134,106099274,0,11838506,False,Ngõ 19 Liễu Giai,residential,False,35.782,,"LINESTRING (105.8144618 21.0346858, 105.8147965 21.0346086)",,
10302026134,98042452,0,11838506,False,Ngõ 19 Liễu Giai,residential,True,8.776,,"LINESTRING (105.8144618 21.0346858, 105.8143797 21.0347047)",,
10302026134,10302026135,0,1126640630,False,,footway,False,43.781,,"LINESTRING (105.8144618 21.0346858, 105.8145806 21.0350636)",,
10302026134,6602972580,0,1126640630,False,,footway,True,83.23900000000002,,"LINESTRING (105.8144618 21.0346858, 105.8142991 21.0341688, 105.8142845 21.0341207, 105.8142788 21.0340847, 105.814279 21.0340473, 105.814287 21.0340157, 105.8143127 21.0339679)",,
10302026135,2062618626,0,195844867,False,,residential,False,8.962,,"LINESTRING (105.8145806 21.0350636, 105.8144966 21.0350823)",alley,
10302026135,2062618593,0,195844867,False,,residential,True,65.095,,"LINESTRING (105.8145806 21.0350636, 105.8151907 21.0349278)",alley,
10302026135,10302026136,0,1126640630,False,,footway,False,23.062,,"LINESTRING (105.8145806 21.0350636, 105.8146432 21.0352626)",,
10302026135,10302026134,0,1126640630,False,,footway,True,43.781,,"LINESTRING (105.8145806 21.0350636, 105.8144618 21.0346858)",,
10302026136,2062618520,0,704487135,False,Ngõ 7 Liễu Giai,residential,False,9.259,,"LINESTRING (105.8146432 21.0352626, 105.8145561 21.0352806)",alley,
10302026136,2062618485,0,704487135,False,Ngõ 7 Liễu Giai,residential,True,61.909,,"LINESTRING (105.8146432 21.0352626, 105.8152256 21.0351422)",alley,
10302026136,10302026137,0,1126640630,False,,footway,False,26.331,,"LINESTRING (105.8146432 21.0352626, 105.8147147 21.0354898)",,
10302026136,10302026135,0,1126640630,False,,footway,True,23.062,,"LINESTRING (105.8146432 21.0352626, 105.8145806 21.0350636)",,
10302026137,2062618557,0,195844866,False,,residential,False,9.498,,"LINESTRING (105.8147147 21.0354898, 105.8146269 21.0355139)",parking_aisle,
10302026137,10302026136,0,1126640630,False,,footway,True,26.331,,"LINESTRING (105.8147147 21.0354898, 105.8146432 21.0352626)",,
10302026137,2062618485,0,"[195844866, 195844863]",False,Ngách 19/15 Liễu Giai,residential,"[False, True]",82.572,,"LINESTRING (105.8147147 21.0354898, 105.8152723 21.0353373, 105.8152446 21.035197, 105.8152256 21.0351422)","['parking_aisle', 'alley']",
10302026137,10302026138,0,1126640630,False,,footway,False,66.481,,"LINESTRING (105.8147147 21.0354898, 105.8147243 21.0355205, 105.8149039 21.036061)",,
10302026138,5716626122,0,601470918,False,,service,False,8.878,,"LINESTRING (105.8149039 21.036061, 105.8149866 21.0360406)",,no
10302026138,5716548962,0,601470918,False,,service,True,11.711,,"LINESTRING (105.8149039 21.036061, 105.8147948 21.0360879)",,no
10302026138,10302026129,0,1126640630,False,,footway,False,91.48099999999998,,"LINESTRING (105.8149039 21.036061, 105.8151232 21.0367209, 105.8151358 21.0367571, 105.8151485 21.0367866, 105.8151665 21.0368144, 105.8151936 21.0368295)",,
10302026138,10302026137,0,1126640630,False,,footway,True,66.481,,"LINESTRING (105.8149039 21.036061, 105.8147243 21.0355205, 105.8147147 21.0354898)",,
10302026139,10302026140,0,1126640633,False,,footway,True,19.313,,"LINESTRING (105.8152328 21.0371911, 105.815214 21.0370183)",,
10302026139,10302026142,0,1126640634,False,,footway,True,8.869,,"LINESTRING (105.8152328 21.0371911, 105.8151558 21.0372257)",,
10302026139,10302026150,0,1126640636,False,,footway,False,7.973,,"LINESTRING (105.8152328 21.0371911, 105.8153041 21.0372178)",,
10302026140,2195289151,0,703141278,False,Phố Đội Cấn,secondary,False,25.555,2,"LINESTRING (105.815214 21.0370183, 105.8154275 21.0369038)",,
10302026140,106094000,0,703141278,False,Phố Đội Cấn,secondary,True,11.99,2,"LINESTRING (105.815214 21.0370183, 105.8151156 21.0370748)",,
10302026140,10302026139,0,1126640633,False,,footway,False,19.313,,"LINESTRING (105.815214 21.0370183, 105.8152328 21.0371911)",,
10302026140,10302026129,0,1126640633,False,,footway,True,21.1,,"LINESTRING (105.815214 21.0370183, 105.8151936 21.0368295)",,
10302026141,106094001,0,98837093,True,Đường Văn Cao,primary,False,13.638,2,"LINESTRING (105.8149478 21.0373191, 105.8149064 21.0372027)",,
10302026141,10302026142,0,1126640634,False,,footway,False,23.955,,"LINESTRING (105.8149478 21.0373191, 105.8151558 21.0372257)",,
10302026141,10651129991,0,1126640634,False,,footway,True,9.387,,"LINESTRING (105.8149478 21.0373191, 105.8148654 21.0373539)",,
10302026142,2195289142,0,37567094,True,Đường Văn Cao,primary,False,25.221,2,"LINESTRING (105.8151558 21.0372257, 105.8152145 21.0374458)",,
10302026142,10302026139,0,1126640634,False,,footway,False,8.869,,"LINESTRING (105.8151558 21.0372257, 105.8152328 21.0371911)",,
10302026142,10302026141,0,1126640634,False,,footway,True,23.955,,"LINESTRING (105.8151558 21.0372257, 105.8149478 21.0373191)",,
10302026150,2195289142,0,209301467,True,,primary_link,False,27.004,2,"LINESTRING (105.8153041 21.0372178, 105.8152145 21.0374458)",,
10302026150,10302026139,0,1126640636,False,,footway,True,7.973,,"LINESTRING (105.8153041 21.0372178, 105.8152328 21.0371911)",,
10302026150,10302026168,0,"[1126640635, 1126640636]",False,,footway,False,58.165000000000006,,"LINESTRING (105.8153041 21.0372178, 105.8153666 21.0372412, 105.8153075 21.0374138, 105.8153057 21.0374491, 105.8153183 21.0374946, 105.8153799 21.0376827)",,
10302026153,10302026155,0,1126640638,False,,footway,False,3.382,,"LINESTRING (105.8148809 21.0374837, 105.8148698 21.0375123)",,
10302026153,10302026132,0,1126640637,False,,footway,False,37.379000000000005,,"LINESTRING (105.8148809 21.0374837, 105.8148726 21.037486, 105.8146967 21.0374185, 105.8146928 21.0374126, 105.8147033 21.0374037, 105.814829 21.0373468)",,
10302026153,10651129991,0,1126640637,False,,footway,True,16.969,,"LINESTRING (105.8148809 21.0374837, 105.8148895 21.0374813, 105.814898 21.0374776, 105.8149064 21.0374693, 105.8149101 21.0374556, 105.8148654 21.0373539)",,
10302026155,2091852926,0,199150510,True,,primary_link,False,35.966,2,"LINESTRING (105.8148698 21.0375123, 105.8145488 21.0373904)",,
10302026155,10302026153,0,1126640638,False,,footway,True,3.382,,"LINESTRING (105.8148698 21.0375123, 105.8148809 21.0374837)",,
10302026155,10302026165,0,"[1126640638, 1126640639]",False,,footway,False,52.711,,"LINESTRING (105.8148698 21.0375123, 105.8148497 21.0375659, 105.8149453 21.0376126, 105.8149681 21.0376381, 105.8149817 21.0376749, 105.8150469 21.0379116)",,
10302026163,6600779758,0,703491547,False,,footway,True,11.091,,"LINESTRING (105.8166334 21.0418004, 105.8165307 21.041828)",,
10302026163,10302026177,0,1126640635,False,,footway,True,24.536,,"LINESTRING (105.8166334 21.0418004, 105.816566 21.0415889)",,
10302026163,10302026183,0,1126640635,False,,footway,False,23.476999999999997,,"LINESTRING (105.8166334 21.0418004, 105.8166723 21.0419309, 105.8166959 21.0420033)",,
10302026165,6408724110,0,684105486,False,Ngõ 82,residential,False,18.886,,"LINESTRING (105.8150469 21.0379116, 105.8148706 21.0379537)",,
10302026165,6408724122,0,684105486,False,Ngõ 82,residential,True,9.136,,"LINESTRING (105.8150469 21.0379116, 105.8151322 21.0378913)",,
10302026165,10302026166,0,1126640639,False,,footway,False,52.41,,"LINESTRING (105.8150469 21.0379116, 105.8151319 21.0382202, 105.8151746 21.0383676)",,
10302026165,10302026155,0,"[1126640638, 1126640639]",False,,footway,True,52.711,,"LINESTRING (105.8150469 21.0379116, 105.8149817 21.0376749, 105.8149681 21.0376381, 105.8149453 21.0376126, 105.8148497 21.0375659, 105.8148698 21.0375123)",,
10302026166,6557785122,0,698273233,False,Ngõ 62,residential,True,9.044,,"LINESTRING (105.8151746 21.0383676, 105.8152592 21.0383481)",,
10302026166,10302026192,0,1126640639,False,,footway,False,57.574,,"LINESTRING (105.8151746 21.0383676, 105.8153191 21.0388675)",,
10302026166,6557785119,0,698273233,False,Ngõ 62,residential,False,24.776,,"LINESTRING (105.8151746 21.0383676, 105.8150862 21.0383881, 105.8150889 21.0384231, 105.8149829 21.0384507)",,
10302026166,10302026165,0,1126640639,False,,footway,True,52.41,,"LINESTRING (105.8151746 21.0383676, 105.8151319 21.0382202, 105.8150469 21.0379116)",,
10302026167,5704430358,0,599651132,False,,service,False,9.972,,"LINESTRING (105.8158323 21.040518, 105.8159255 21.0404962)",,
10302026167,5709910414,0,599651132,False,,service,True,70.031,,"LINESTRING (105.8158323 21.040518, 105.8151778 21.0406713)",,
10302026167,10302026188,0,1126640639,False,,footway,False,43.262,,"LINESTRING (105.8158323 21.040518, 105.8159505 21.0408911)",,
10302026167,10302026192,0,1126640639,False,,footway,True,191.102,,"LINESTRING (105.8158323 21.040518, 105.8156614 21.039979, 105.8153383 21.0389339, 105.8153191 21.0388675)",,
10302026168,3382291962,0,37972511,False,Ngõ 127 Văn Cao,service,False,47.581,,"LINESTRING (105.8153799 21.0376827, 105.8158259 21.0377818)",,
10302026168,446009103,0,37972511,False,Ngõ 127 Văn Cao,service,True,10.807,,"LINESTRING (105.8153799 21.0376827, 105.8152786 21.0376602)",,
10302026168,10302026169,0,1126640635,False,,footway,False,84.524,,"LINESTRING (105.8153799 21.0376827, 105.8154338 21.0378474, 105.8155439 21.038207, 105.8156046 21.0384133)",,
10302026168,10302026150,0,"[1126640635, 1126640636]",False,,footway,True,58.165,,"LINESTRING (105.8153799 21.0376827, 105.8153183 21.0374946, 105.8153057 21.0374491, 105.8153075 21.0374138, 105.8153666 21.0372412, 105.8153041 21.0372178)",,
10302026169,6408629575,0,684098010,False,Ngõ 123,residential,True,10.479,,"LINESTRING (105.8156046 21.0384133, 105.8155069 21.0384371)",,
10302026169,10302026193,0,1126640635,False,,footway,False,40.451,,"LINESTRING (105.8156046 21.0384133, 105.8157078 21.0387641)",,
10302026169,11083465819,0,684098010,False,Ngõ 123,residential,False,36.54,,"LINESTRING (105.8156046 21.0384133, 105.8156774 21.0383955, 105.8156522 21.0382967, 105.8158158 21.038261)",,
10302026169,10302026168,0,1126640635,False,,footway,True,84.524,,"LINESTRING (105.8156046 21.0384133, 105.8155439 21.038207, 105.8154338 21.0378474, 105.8153799 21.0376827)",,
10302026170,3382291950,0,966146649,False,Ngõ 97 Văn Cao,residential,False,40.647,,"LINESTRING (105.8158608 21.0392822, 105.8162445 21.0392089)",,
10302026170,3382291952,0,966146649,False,Ngõ 97 Văn Cao,residential,True,9.491,,"LINESTRING (105.8158608 21.0392822, 105.8157712 21.0392993)",,
10302026170,10302026171,0,1126640635,False,,footway,False,25.95,,"LINESTRING (105.8158608 21.0392822, 105.8159291 21.0395067)",,
10302026170,10302026193,0,1126640635,False,,footway,True,59.759,,"LINESTRING (105.8158608 21.0392822, 105.8158452 21.0392309, 105.8157078 21.0387641)",,
10302026171,9706960161,0,1056407494,False,Ngõ 93 Văn Cao,residential,False,37.767,,"LINESTRING (105.8159291 21.0395067, 105.8162849 21.0394354)",,
10302026171,9706960160,0,1056407494,False,Ngõ 93 Văn Cao,residential,True,9.873,,"LINESTRING (105.8159291 21.0395067, 105.8158361 21.0395254)",,
10302026171,10302026172,0,1126640635,False,,footway,False,42.498,,"LINESTRING (105.8159291 21.0395067, 105.8160408 21.0398744)",,
10302026171,10302026170,0,1126640635,False,,footway,True,25.95,,"LINESTRING (105.8159291 21.0395067, 105.8158608 21.0392822)",,
10302026172,6408629576,0,684098009,False,Ngõ 71,residential,False,43.151,,"LINESTRING (105.8160408 21.0398744, 105.8164453 21.0397846)",,
10302026172,6408629573,0,684098009,False,Ngõ 71,residential,True,9.377,,"LINESTRING (105.8160408 21.0398744, 105.8159529 21.0398939)",,
10302026172,10302026173,0,1126640635,False,,footway,False,35.301,,"LINESTRING (105.8160408 21.0398744, 105.8161337 21.0401798)",,
10302026172,10302026171,0,1126640635,False,,footway,True,42.498,,"LINESTRING (105.8160408 21.0398744, 105.8159291 21.0395067)",,
10302026173,3382291899,0,331167314,False,Ngõ 67,residential,True,9.089,,"LINESTRING (105.8161337 21.0401798, 105.8160485 21.0401987)",,
10302026173,10302026172,0,1126640635,False,,footway,True,35.301,,"LINESTRING (105.8161337 21.0401798, 105.8160408 21.0398744)",,
10302026173,3382291931,0,331167314,False,Ngõ 67,residential,False,45.405,,"LINESTRING (105.8161337 21.0401798, 105.8163593 21.0401298, 105.8165529 21.0400651)",,
10302026173,10302026175,0,1126640635,False,,footway,False,48.539,,"LINESTRING (105.8161337 21.0401798, 105.81616 21.0402662, 105.8161743 21.040313, 105.8162623 21.0405995)",,
10302026175,6408629572,0,684098007,False,Ngõ 47,residential,False,27.756,,"LINESTRING (105.8162623 21.0405995, 105.8165231 21.0405442)",,
10302026175,6408629570,0,684098007,False,Ngõ 47,residential,True,9.364,,"LINESTRING (105.8162623 21.0405995, 105.8161743 21.0406181)",,
10302026175,10302026189,0,1126640635,False,,footway,False,21.826,,"LINESTRING (105.8162623 21.0405995, 105.8163202 21.0407882)",,
10302026175,10302026173,0,1126640635,False,,footway,True,48.539,,"LINESTRING (105.8162623 21.0405995, 105.8161743 21.040313, 105.81616 21.0402662, 105.8161337 21.0401798)",,
10302026176,3382291934,0,331167319,False,Ngõ 33,residential,False,9.973,,"LINESTRING (105.816436 21.0411655, 105.8163454 21.0411954)",,
10302026176,10302026177,0,1126640635,False,,footway,False,48.975,,"LINESTRING (105.816436 21.0411655, 105.816566 21.0415889)",,
10302026176,10302026189,0,1126640635,False,,footway,True,43.641,,"LINESTRING (105.816436 21.0411655, 105.8163202 21.0407882)",,
10302026176,3382291932,0,331167319,False,Ngõ 33,residential,True,31.959,,"LINESTRING (105.816436 21.0411655, 105.8165503 21.0411278, 105.8167258 21.0410683)",,
10302026177,3382281585,0,331167313,False,,service,True,10.901,,"LINESTRING (105.816566 21.0415889, 105.816464 21.0416123)",alley,
10302026177,10302026163,0,1126640635,False,,footway,False,24.536,,"LINESTRING (105.816566 21.0415889, 105.8166334 21.0418004)",,
10302026177,10302026176,0,1126640635,False,,footway,True,48.975,,"LINESTRING (105.816566 21.0415889, 105.816436 21.0411655)",,
10302026177,3382291921,0,331167313,False,,service,False,101.64,,"LINESTRING (105.816566 21.0415889, 105.8166536 21.0415688, 105.816823 21.0415602, 105.8169801 21.0415487, 105.8170695 21.0415803, 105.8171527 21.0415746, 105.8171712 21.0414481, 105.8170818 21.0412956, 105.8170673 21.0412414)",alley,
10302026179,1694663004,0,157255613,False,Phố Quần Ngựa,residential,False,9.355,,"LINESTRING (105.816018 21.0411227, 105.8161075 21.0411127)",,
10302026179,5721492761,0,157255613,False,Phố Quần Ngựa,residential,True,36.669,,"LINESTRING (105.816018 21.0411227, 105.8156672 21.0411621)",,
10302026179,10302026196,0,"[1126640640, 1126640641]",False,,footway,False,90.098,,"LINESTRING (105.816018 21.0411227, 105.8160369 21.0411958, 105.8162479 21.041904)",,
10302026179,10302026188,0,"[1126640640, 1126640639]",False,,footway,True,26.697000000000003,,"LINESTRING (105.816018 21.0411227, 105.8159921 21.0410223, 105.8159505 21.0408911)",,
10302026183,3382281578,0,397017618,True,,primary_link,False,1.641,2,"LINESTRING (105.8166959 21.0420033, 105.8167089 21.0420117)",,
10302026183,10302026163,0,1126640635,False,,footway,True,23.476999999999997,,"LINESTRING (105.8166959 21.0420033, 105.8166723 21.0419309, 105.8166334 21.0418004)",,
10302026188,10302026167,0,1126640639,False,,footway,True,43.262,,"LINESTRING (105.8159505 21.0408911, 105.8158323 21.040518)",,
10302026188,10302026190,0,1126640642,False,,footway,False,9.164,,"LINESTRING (105.8159505 21.0408911, 105.8160351 21.0408675)",,
10302026188,10302026179,0,"[1126640640, 1126640639]",False,,footway,False,26.697000000000003,,"LINESTRING (105.8159505 21.0408911, 105.8159921 21.0410223, 105.816018 21.0411227)",,
10302026189,10302026176,0,1126640635,False,,footway,False,43.641,,"LINESTRING (105.8163202 21.0407882, 105.816436 21.0411655)",,
10302026189,10302026175,0,1126640635,False,,footway,True,21.826,,"LINESTRING (105.8163202 21.0407882, 105.8162623 21.0405995)",,
10302026189,10302026191,0,1126640642,False,,footway,True,9.56,,"LINESTRING (105.8163202 21.0407882, 105.8162319 21.0408127)",,
10302026190,5704430358,0,98837093,True,Đường Văn Cao,primary,False,42.825,2,"LINESTRING (105.8160351 21.0408675, 105.8159255 21.0404962)",,
10302026190,10302026191,0,1126640642,False,,footway,False,21.314,,"LINESTRING (105.8160351 21.0408675, 105.8162319 21.0408127)",,
10302026190,10302026188,0,1126640642,False,,footway,True,9.164,,"LINESTRING (105.8160351 21.0408675, 105.8159505 21.0408911)",,
10302026191,1694663002,0,37567094,True,Đường Văn Cao,primary,False,28.666,2,"LINESTRING (105.8162319 21.0408127, 105.8163054 21.0410612)",,
10302026191,10302026189,0,1126640642,False,,footway,False,9.56,,"LINESTRING (105.8162319 21.0408127, 105.8163202 21.0407882)",,
10302026191,10302026190,0,1126640642,False,,footway,True,21.314,,"LINESTRING (105.8162319 21.0408127, 105.8160351 21.0408675)",,
10302026192,10302026166,0,1126640639,False,,footway,True,57.574,,"LINESTRING (105.8153191 21.0388675, 105.8151746 21.0383676)",,
10302026192,10302026194,0,1126640643,False,,footway,False,10.382,,"LINESTRING (105.8153191 21.0388675, 105.8154153 21.0388419)",,
10302026192,10302026167,0,1126640639,False,,footway,False,191.10199999999998,,"LINESTRING (105.8153191 21.0388675, 105.8153383 21.0389339, 105.8156614 21.039979, 105.8158323 21.040518)",,
10302026193,10302026169,0,1126640635,False,,footway,True,40.451,,"LINESTRING (105.8157078 21.0387641, 105.8156046 21.0384133)",,
10302026193,10302026195,0,1126640643,False,,footway,True,9.615,,"LINESTRING (105.8157078 21.0387641, 105.8156187 21.0387878)",,
10302026193,10302026170,0,1126640635,False,,footway,False,59.759,,"LINESTRING (105.8157078 21.0387641, 105.8158452 21.0392309, 105.8158608 21.0392822)",,
